192	3aSdCFepV9HX_4rvEctQmA	1	0
193	PZPdToRWwW-IZUpygnZ0Sw	0	1
194	S4UG__oMyxDDFSpiJ30Wqg	0	1
195	niLfbxP5i3xIMuaze7l_Ug	2	0
196	ZnIaEvJwrxlBUjimIpx2Qw	18	0
197	RgRmDdSNqGF3xd_p5T0WWQ	1	0
198	W3taqdZnz61XE-nIfUtoiw	6	0
199	KG-68UmXUKOBFlzDvbtUrQ	1	0
200	pFtSfO1Xtvb3fvUEE4NGRg	1	0
201	M5MfpY7mf4s8wxcwujh62g	1	0
202	v4G8S_GJ4jrM1AFGyhDnRw	1	0
203	TiikA-pjftLxzo5tr-fIig	1	0
204	bu1mtWwxuayzV6b3VScWLw	102	0
205	CW-5hDFQIlonzsP5JvRpvw	0	1
206	DO2SA3lXPWNcbe4PkZqWOw	2	0
207	5QWtZdJlAxO_Ye4t6YB1jQ	36	0
208	rekKzo19Cgp3cMOFwMf-pg	5	0
209	QODAExK-m3Y3WqOuswuYuw	1	0
210	ceBruY1RFdvJbHrQkkzGkA	0	10
211	X-ndT2CwZ9Ea_G3X-lMjnw	1	0
212	wWa9X07Cq8EVaqJrA5QKyA	2	0
213	wAl2ZNOIbiEuQv0UyZChww	1	0
214	DJ_FvCbsn4KQa4OB3dbjvw	0	1
215	h_0tKhMz5jjVepVZLVdd9A	1	0
216	G1hANYOOkR0ZOvuRvFXo5g	0	1
217	PG7Yy9F1rfR3VqxQsXvM9g	3	0
218	EDpARScG-X4LTTpeszVmWw	6	0
219	XvG66nr3JSY-CzsOMcjc_w	8	0
220	VOZrpRtuvuSor07OVo4Txw	1	0
221	dYjFCmDZQVaSc_eTBq8VLw	1	0
222	vsf8y-4ePuifJUVEmmnE4g	0	4
223	363ZTO7j-9z-EJM2ZVq5Xg	9	0
224	xHOYIzbHhuI6wj0LSOQB-w	1	0
225	bki_zcWp3VFz2oNfx3oX4Q	1	0
226	SsiNLKOBpqdUIMEroAItkw	1	0
227	m_OeQLq4pRS6Oyq-6jYkVw	0	2
228	tIkh2zCzHttpbC-OZhltug	3	0
229	8XKqWhT4Hq6Rb9wrtyFd6g	0	33
230	EX1NATk1bENfYpDoemdjXQ	1	0
231	bvNti-ymaDjl-QlUtF5l3A	1	0
232	RXcC7gdCgzJfiaw030eJAA	1	0
233	1PToRIndhaTFDR0Ka5r3Tw	0	1
234	XTf_KSMPo66PKYZaF1kC0g	5	0
235	mGYS--9In-km5LJGLBfupA	0	1
236	AetINP382uPNGyH5hNWwvQ	1	0
237	3VT7uq9CbgBwYN6dgwbUyg	0	1
238	OxobW8RP1i0xedjJkEpQ7Q	1	0
239	CkILUbjqQ6iq6xOA39e-iA	0	1
240	GkWP5QDuoF3FkiEXmM3c2Q	4	0
241	MnAXxybXr7vBo_N29h4cRA	3	0
242	aXtvDEq7P_RJkHEjLXnk-g	1	0
243	aSYfuNtJ0ofU1L_1k0BR6w	1	0
244	NI6XcaMIdTGqYbRZUsOpew	1	0
245	xYJfr4ptR20xqE7HKQBVfA	1	0
246	kYJbHYkHrk5-DVNhXnt-8Q	5	0
247	ua1E9wd7vTXhDPHdUlNRug	1	0
248	dVV-_qQY7jVsnJuMcW795A	1	0
249	wK9dIIupsyegnZPTLSRkRQ	1	0
250	Q7HfAwrIa7B3uh1vAfqecQ	6	0
251	dHKq-j3rNwNDKQ0xGXRCdw	27	0
252	LBswAZVkOB3Sm2HkRB66SQ	9	0
253	z0IcOu4i97VKv_8IyRWNjQ	1	0
254	hdSt2oB5Me6rh5Qeycya1A	1	0
255	cxaxJ4NLw8IxG8HFpHFrhg	0	3
256	NHVhLrdEP2COylG3O_7ZiQ	4	0
257	7mIUfR0V9OKmGMcXqyQj_Q	1	0
258	yApMMBuJXDc_-iogMrBazw	1	0
259	FlQPqMsekCk-XPIJPJL6wQ	1	0
260	_qPPagjKbse0_W4eGT068Q	1	0
261	UQYrQR4T77XEptWEsZvS9w	1	0
262	VHzoxtDyFFyuvTOoXSKjKA	7	0
263	01bmnye5yXRyDZ5Je6tnKg	19	0
264	sW9F08TlTPQA43Z_wNvAOg	9	0
265	nCOlFxn-hpf4I68nvWx7Vg	1	0
266	nYMfkC12UQETXl-NXO1KFA	1	0
267	ERmDwE38Ba1cNjF7b1RN8w	0	1
268	rLHhmscaJnEd5Ze-cpI7zw	1	0
269	cTEZ1wR0Z8PA4GJQl4NzdA	3	0
270	wLKS7LwnhNgwsUYsc_SLjg	2	0
271	IND7eTwAmJv-RGMD3VqG1Q	4	0
272	o72Gf8JeIZKbPixZAK9G9Q	2	0
273	6xkBgMf-55xnMj6dumQp5g	5	0
274	bMIxkoOAVb1exjbRvIMQaQ	1	0
275	VoC7VzoCd94-D9aSE2bq4Q	2	0
276	xk06fOiC9lcbQ3DmB27rHw	0	3
277	AgfirC0IsE9ko5-TVmXm2w	1	0
278	VpBIy06cdr9EuG2ZBYr6VA	2	0
279	6FxIn5Oh3ovqz1JBAmCjIA	2	0
280	ApA-DACXscwhQu8yMuETVw	2	0
281	Rg4atYzI7JVNSb5QjFAFOw	0	1
282	pskDeuHoanSd47F3uHJmvw	2	0
283	XifwGGNqOh3ipTL2Dq08_g	7	0
284	_SH5XS1lQYAhwmB3fygHUQ	3	0
285	JprVyQun7nqYsaBw2NI06g	1	0
286	R8ZNyLK02-i32uJDyac-sg	4	0
287	jeSYhxWiWTxlO5eLVn_Vaw	0	1
288	dhQOA8-FdpA6D0hNhXEYIw	45	0
289	Hww_07o7qOlAPCQ9PgO2EQ	4	0
290	jgRiPMnXLz9-QCYt1Jq13Q	2	0
291	yBSBXzYJR7z4OmgjSVrpGg	1	0
292	UZsBgq5DI55_zRcA0vWcyw	2	0
293	Z8BDR1ITC9hw8fyw_fOyxQ	1	0
294	8nAlWbivG5tbKEdij4Mpbw	3	0
295	apvz3GG4tEiVijF_sprn4g	8	0
296	BdD39nAbHw1Md2gTnTugrw	1	0
297	BYumqGGdlSPhbmjV_b7BZg	0	1
298	l9Ab1DanPClJ-BQKfFNvFg	2	0
299	LMI9L4VG9nJHp9GvNRQwWw	1	0
300	fNvPzEUAJpH0im6lq16vYw	0	1
301	AcLFYq6rprfTsewmHDEiIQ	4	0
302	H6hdUaC1dmUyt3_LLqOaqA	0	9
303	wzyGNvArcpUjZauRWFrKHA	19	0
304	Po4gw4TaPe4OPFjxQ3nVlQ	1	0
305	xRgvSeueXfZ1O6xBteN0gA	4	0
306	jXfU2a2h6MezjekwMzBXuQ	3	0
307	x-z8LFUleZ4F6qNet-YnVQ	0	2
308	eCEGw_VORAEP7GWjBNOT4g	1	0
309	OqWLhzq4LLRRpdHbYthNNA	1	0
310	gofnmwo5ptoEnQI47zCBYg	20	0
311	iG3v7ytw7QRe_cFzgD6fNA	2	0
312	FO0lwwXztEpwzVX1sb6FkQ	0	1
313	zmHhdp63byWzUYdwr5exhA	1	0
314	bsNS8tvMDn9ntB8OP3rNsw	1	0
315	hXk9AEEQRgkOGKgvYRn49Q	0	1
316	AX73hPMOXFCjY0KErd7aVQ	5	0
317	mLwKdFW96yof7-6EVgLXhA	4	0
318	rirsKgVifodAXh3-fTs9fg	0	1
319	WFrDcWoDNAjcwP_1j6WKmg	1	0
320	qAezIM5q5rMfQsA8pW7lwA	0	1
321	AFYTH73XVdBpr1h0Dm-x6g	8	0
322	mIuVdCZhNoivnWxpge7W3Q	1	0
323	l7MIIt0YoMVWAKa_QTCYkg	5	0
324	LTVH1z8UtAxrQoMwqyGHqg	4	0
325	gmCK2ARSx22S_4_RQF9Jwg	27	0
326	OLos6P_WTRtJEo6G6xeI5g	0	1
327	b7D9c2JSj03mq5xm8PdIiQ	4	0
328	CNwNqa5QPRyrtycSm_N1QQ	1	1
329	7XNsl3BQ7CpoNSr4H9nIuA	5	0
330	_IVb8pjp6OJciP6gdUWb6w	1	0
331	oGhFfL-ag6SYT2v1L-SakQ	1	0
332	Vb1nt7ID_wKcJmTBrFS6RA	7	0
333	GrdYAKok7MJJnwymB1-VsA	4	0
334	HKC-j6ShF_wUfB0q1BH5cw	9	0
335	fQhgX3rc-orgMlwyAhheEQ	0	1
336	qW3pdwykzhA3Dkpn6m18cQ	6	0
337	bz-WDO8XZ-8hodgamZNJgg	1	0
338	7Rw_2JfczKu4vKPzT3WD5w	1	0
339	dBVPYc3RnK9B1ZzRxVIbVA	2	0
340	RcadexGGiAUIV1zWkTEcXA	1	0
341	i5cwmQf66K7Ch3XYrcSJXg	2	0
342	OJtHtBSe64AuDaRzNTjHsQ	4	0
343	U9oTm-N3noN60SeI0EtQmg	0	1
344	0ZLOZtU2Lhn0TBZrAPO5QQ	9	0
345	knFUWdAw4hxYMGp8X3ycig	1	0
346	FzojxZ0mmCuiJs4fecpimQ	9	0
347	Mr3W1_UzqC1ESU79xKgohQ	1	0
348	OYseXC7u-1uOKlO7pfXp9Q	4	0
349	NpWaYPVSI0-xCIiuDUPOdw	27	0
350	yRF-nKUETHB68UbtMWHZuA	2	0
351	994PZt-iao0QQG5351c8NA	24	0
352	X1w8N-sepmRGGKoLlA1rMw	1	0
353	_J1sQ12x8S71A27o5QP7Cg	0	6
354	xXQoqSd28TsLNy17m_7t2Q	1	0
355	Kf4IBCUj44Y5PNT9EJDmxw	1	0
356	dhMwt1RP9Vx3qOW_xjeQFg	0	1
357	WIbuqvr1uFrysZe6ilxtug	1	0
358	0ZnraDHwaN2luGFLKPbFbg	1	0
359	9iNyv-Kf4B748GsL0d4QxQ	9	0
360	_PvpFws5cDDbsxBH6XKPYA	1	0
361	UFKm0aqCsjiRQhx8ilIa0A	38	0
362	pY6d1Ahc9CEH1ZSL8RIx3Q	1	0
363	bjoK5AA76u-oHiefmRjUGQ	2	0
364	zvuq4cd8AF9H0I00yeqbkw	3	0
365	mZTXXvw4f7kMif59sFjiwA	0	1
366	9Bj3G2HqW-RIsD0Jy5MzZA	1	0
367	hKdEhYdgtNbHZJTt8UEErw	1	0
368	T8Yf26x_oOv2MAI9xtAjGQ	1	0
369	5_VKiNToclWlOHTj8W1n-Q	0	1
370	NDtYQTtEp20W_1LWVSzBvA	1	0
371	1e8L-xa-ychN4T1pgHEBuw	3	0
372	gbE0cJl3aBz7OdnQ9ZNh5A	1	0
373	_aUiM9beh2O67wufX7FdsA	1	0
374	dt0Z9Lrw9nc6whuZhMIdSQ	2	0
375	wFL_ALur5nfnG12QXAgSEQ	7	0
376	XAdKufY5--NoXnWmjjOHAA	2	0
377	bSDAZGXZHZ5Y-X-mFgHihA	1	0
378	PO6VYNxglBieDj9F3iWm3g	8	0
379	d-7UncAdzglXwL0PZAokCw	2	0
380	Q9mwa5YZO3Rp0Z4KiEwImg	4	0
381	HEuvO2hSCBF7Ef9kJuJjyg	2	0
382	DjcUXGvh--mPaGMc09pnRg	0	1
383	dPfwYmJqfVbdRddxvbS6Hw	2	0
384	kXt6tPSGLWhWTiXO7XPjuA	87	0
385	CmseIwvYXDbYipNwG7gs0w	1	0
386	bmh-nzB9TJwGPvZmD3BIjA	0	1
387	Say9Q97UULrUiNG06d0cWQ	6	0
388	GYdFvhModjl77yehn78mXQ	0	3
389	Ye9mwBF0wNFaoveB-3_iaA	1	0
390	OW0M-dTnZAbgVqwAoXJOBw	0	1
391	KuImB8xcQ5lJCrsbB9vCvw	2	0
392	YVLvAOgiv4wZBFcywsUaPw	0	3
393	XQsNgitltPULP2Smx9-SZg	2	0
394	TRTrKzce2VeHY5-79tcspg	3	0
395	qDgApqioN9qReeLiNytQqw	29	0
396	TMzafCSwg7aYAqu42zN6UA	1	0
397	8YN0B3P2OM4KuHbkPJjxEQ	5	0
398	V_M1zLMdr5WQnM967DV4hg	0	1
399	H3p7XybmaJsYj2QesBaAww	1	0
400	hZEZKW-DfhTUBWd1RYcnsA	1	0
401	JVAHKVkOS6-x-uhdtKL8zg	0	1
402	Y_I3b1S5LI5EgL7WiM6spA	2	0
403	c4ITuWS3qgf_oJ8BLJheqw	1	0
404	pRsef6fZAPlv-x9G5S9Nmw	2	0
405	XC9PBjUH85bWFcmg-XBbkg	3	0
406	k2nSS6SbiEN8jFAMkM5h-w	4	0
407	GTbnKWAYHAgY4Z_62547WA	4	0
408	5MfZYeAPvcoq1Sw3MePSMA	0	1
409	ROdMGBimzfgpFPvwLrZkcA	3	0
410	rtsQGaAIqCwf_foE8ElVjg	1	0
411	yukjxkEL9pBJsZCcg-dAOA	1	0
412	sPnWgwYsEYso3179dSViIA	2	0
413	war8vMvCDNuVaB5FQ-ObcQ	12	0
414	YyW4SN0P-28Nm811c5qK5w	0	2
415	hR6dUJqimBHwIKssts6VOQ	2	0
416	MXd2dr2OqovsJ4z6WwY0xA	0	1
417	IOx_SdgEcsfu3PZ0ztoeTw	1	0
418	wTlzBh1Ov0R6DZr_GuB-Nw	1	0
419	3zBJUlWtPNoZ0uN83ODbyg	1	0
420	XGxRaOnOPIMIUTKRemSkTg	1	1
421	ti6-AQZnJZzZ5oG2s-FnLA	4	0
422	fU8qJksd9F-Sh-6ZnoNhAw	43	0
423	QWy2JhifIQXAHy5Kxp0I9A	1	0
424	9JLiSKff6QqKBPuvdmyoWA	0	2
425	eQ5TNwtN8egHd7SAk1matw	0	1
426	XIGn0XdvsDbN_0K1D3oc3w	3	0
427	Eb43WXE9JUcD07fHr1IyDQ	1	0
428	2uPSqD8q1qMEqrxMo7LbKw	2	0
429	eWRWqchB65ORfQ7TBqNR2A	5	0
430	JpGIy6ayYeq6gLpgxJ7qXg	4	0
431	XNk_T59Nli29a95pdQtw2A	1	0
432	9H9JKZYYT_9KLc-GMxC-Iw	11	0
433	NYIPqhMt8J09qqAAfA5QBg	1	0
434	CE3wzEISEx3KludvZKOGgw	8	0
435	7AkDNXqZRQo_uthUGQqZzg	0	4
436	pyQRnQxkAkNHzBgO7RweBw	1	0
437	ydxFPnXfWPA8f2LkWBmaPA	1	0
438	1LQsxVEfYLiB3Is8ISlCXw	9	0
439	3GUhR_XHKsiCYXOZbiH9kg	1	0
440	H9uWy6u0C7AwW0JPNJbOSQ	3	0
441	Zsfc3e_arKRDQuYuQ-rDRA	1	0
442	znGn_uIR9J_ZM097KONA9Q	0	1
443	j-_WZOllV-NukqTLZgWOjA	1	0
444	T554wzH7isfPsKxksz88vg	0	3
445	vXl2-tVcqIqIvlCZETJ89A	2	0
446	mZC4ZR65Y6OhxeVEOQ4lvA	2	0
447	FDAgcdMzqSkmlgY1OaWonA	1	0
448	WfYBlVzmKpD7_wYvPQqIWg	1	0
449	gmfckUvQZQmcPm8RGRiwOQ	2	0
450	m0nWutBOxm0eekqCdhMmcA	0	2
451	bDHhX4dik0T7HBjsf9_azg	1	0
452	0eCUqRJAVtJEnJorMbAiaQ	3	0
453	waVWMbeJbDlXfyA6ro5A0A	1	0
454	SvX5vxFsra0q7fGMUVQXEA	1	0
455	mYQrbk1dweIW4dQ5CAGWQg	5	0
456	F7JSj33sKui2ubeMjPqtuQ	9	0
457	IP3PHqdw5oagHEgAPyfQow	6	0
458	aPZ0Fl-oHUp4Wn0zouOZXA	0	4
459	h2ZMIJUN2RMwz3IQ6TFeAw	1	0
460	gTaAtODHLOo5max1hnaPTQ	8	0
461	eBtURoGH20za0grxbNLogg	0	1
462	eI8CvbpkkobsotX1jKnZ7w	2	0
463	_EhB381lawH0dAAP867WdQ	0	4
464	nBriDcMtKu-mNzuWRApixw	2	0
465	hju0ffMmA7-Zj_zKXmClwQ	1	0
466	t7l1zP3kQqnVZH21sQbIxQ	1	0
467	LXTgIaRBCCc6jJbREt0SwQ	2	0
468	jwCCvcX2mcPH9-unMugMig	2	0
469	RIRF2aV_8LIgCny6rYfjjw	1	0
470	2n-GPLyXA_kS1RGQ5gxT_g	1	0
471	_wo4M02kUj92XWo-WW4MxQ	2	0
472	7jo6XSAwCgtcvDU7QhrZ4w	42	0
473	VugKFgLioqNgwpLbln7F4A	0	1
474	VTHKm6RzVNr7FPvXabHgWA	0	2
475	NyIO7Pr4axGllAavG6yO_g	3	0
476	OKUs_ZvoDYkgg-bFRfmHCg	7	0
477	m9-gPCrDmw9AGtcaegy6Gg	0	1
478	Wy1ln3DFkADijBr1FPmYGA	4	0
479	IezFpU3vF9RkJuIcqoyrHg	1	0
480	6mY3dzKCWOT-aVweAXq4XA	1	0
481	ZR4BS_apS8boUcvwPgPPuw	1	0
482	0t7Cj0oe9QEbeEtCeAlajQ	2	0
483	yt5xRJZxYSddMXErvxVGcQ	1	0
484	gLkggFDfP_Y9h2ZI3fPuTA	0	4
485	5GdprQ2OMw_gdL1jGVHeow	2	0
486	j1079t6uG8V7tU9NLwn71A	1	0
487	zAD2j0p2krx8aUMsx1NjHg	1	0
488	xpOsR_nYzvHv-lqthghrqQ	1	0
489	4nzgitp8kIFZe4qf0eB1-A	2	0
490	6vq5rmrv5hQD1xyq8WlvUQ	2	0
491	VwdKDWlEamkDvD1cL9IvVw	2	0
492	3VVA0xMl9_CMM6Ht3y5XrA	5	0
493	6ZB3S82Bwktd-XuwRFRPTw	10	0
494	OaMaszD4sJS9_wgMAC1UJw	3	0
